"","order","family","genus","n1","n0","N","K","mean","lower","upper","p_mean","p_lower","p_upper"
"316","Apiales","Apiaceae","Dichosciadium",0,1,1,1,0,0,0,0,0,0
"317","Apiales","Apiaceae","Dickinsia",0,0,1,0,0.056,0,1,0.056,0,1
"318","Apiales","Apiaceae","Dicyclophora",0,0,1,0,0.036,0,1,0.036,0,1
"319","Apiales","Apiaceae","Dimorphosciadium",0,0,2,0,0.09,0,2,0.045,0,1
"320","Apiales","Apiaceae","Diplaspis",0,0,2,0,0.094,0,2,0.047,0,1
"321","Apiales","Apiaceae","Diplolophium",0,1,7,1,0,0,0,0,0,0
"322","Apiales","Apiaceae","Diplotaenia",0,0,2,0,0.1,0,2,0.05,0,1
"323","Apiales","Apiaceae","Diposis",0,0,3,0,0.2,0,3,0.0666666666666667,0,1
"324","Apiales","Apiaceae","Dipterygia",0,0,1,0,0.062,0,1,0.062,0,1
"325","Apiales","Apiaceae","Discopleura",0,0,2,0,0.144,0,2,0.072,0,1
"326","Apiales","Apiaceae","Distichoselinum",0,0,1,0,0.058,0,1,0.058,0,1
"327","Apiales","Araliaceae","Dizygotheca",0,0,2,0,0.128,0,2,0.064,0,1
"328","Apiales","Apiaceae","Domeykoa",0,2,4,2,0,0,0,0,0,0
"329","Apiales","Apiaceae","Donnellsmithia",0,0,19,0,1.178,0,19,0.062,0,1
"330","Apiales","Apiaceae","Dorema",0,0,12,0,0.806,0,12,0.0671666666666667,0,1
"331","Apiales","Apiaceae","Dracosciadium",0,2,2,2,0,0,0,0,0,0
"332","Apiales","Apiaceae","Drusa",0,0,1,0,0.06,0,1,0.06,0,1
"333","Apiales","Apiaceae","Ducrosia",0,0,6,0,0.288,0,6,0.048,0,1
"334","Apiales","Apiaceae","Dumaniana",0,0,4,0,0.254,0,4,0.0635,0,1
"335","Apiales","Apiaceae","Dystaenia",0,0,2,0,0.126,0,2,0.063,0,1
"336","Apiales","Apiaceae","Echinophora",0,0,11,0,0.556,0,9.52499999999998,0.0505454545454546,0,0.865909090909089
"337","Apiales","Apiaceae","Ekimia",0,0,1,0,0.048,0,1,0.048,0,1
"338","Apiales","Apiaceae","Elaeoselinum",0,0,5,0,0.212,0,4,0.0424,0,0.8
"339","Apiales","Apiaceae","Elaeosticta",0,0,27,0,1.418,0,22,0.0525185185185185,0,0.814814814814815
"340","Apiales","Araliaceae","Eleutherococcus",3,3,37,6,23,23,23,0.621621621621622,0.621621621621622,0.621621621621622
"341","Apiales","Apiaceae","Eleutherospermum",0,0,1,0,0.04,0,1,0.04,0,1
"342","Apiales","Apiaceae","Enantiophylla",0,0,1,0,0.052,0,1,0.052,0,1
"343","Apiales","Apiaceae","Endressia",0,0,2,0,0.12,0,2,0.06,0,1
"344","Apiales","Apiaceae","Eremocharis",0,8,9,8,0,0,0,0,0,0
"345","Apiales","Apiaceae","Eremodaucus",0,0,1,0,0.046,0,1,0.046,0,1
"346","Apiales","Apiaceae","Ergocarpon",0,0,1,0,0.048,0,1,0.048,0,1
"347","Apiales","Apiaceae","Erigenia",0,0,1,0,0.054,0,1,0.054,0,1
"348","Apiales","Apiaceae","Eriosynaphe",0,0,1,0,0.06,0,1,0.06,0,1
"349","Apiales","Apiaceae","Eryngium",0,45,257,45,0,0,0,0,0,0
"350","Apiales","Apiaceae","Erythroselinum",0,0,1,0,0.052,0,1,0.052,0,1
"351","Apiales","Apiaceae","Eurytaenia",0,0,2,0,0.104,0,2,0.052,0,1
"352","Apiales","Apiaceae","Exoacantha",0,0,1,0,0.054,0,1,0.054,0,1
"353","Apiales","Apiaceae","Ezosciadium",0,1,1,1,0,0,0,0,0,0
"354","Apiales","Apiaceae","Falcaria",0,0,1,0,0.054,0,1,0.054,0,1
"355","Apiales","Araliaceae","Fatsia",0,1,3,1,0,0,0,0,0,0
"356","Apiales","Apiaceae","Fergania",0,0,1,0,0.04,0,1,0.04,0,1
"357","Apiales","Apiaceae","Ferula",0,0,208,0,12.798,0,208,0.0615288461538462,0,1
"358","Apiales","Apiaceae","Ferulago",0,0,46,0,2.508,0,45.05,0.0545217391304348,0,0.979347826086956
"359","Apiales","Apiaceae","Ferulopsis",0,0,2,0,0.146,0,2,0.073,0,1
"360","Apiales","Apiaceae","Foeniculum",0,1,3,1,0,0,0,0,0,0
"361","Apiales","Apiaceae","Frommia",0,0,1,0,0.052,0,1,0.052,0,1
"362","Apiales","Apiaceae","Froriepia",0,0,2,0,0.09,0,2,0.045,0,1
"363","Apiales","Apiaceae","Fuernrohria",0,0,1,0,0.054,0,1,0.054,0,1
"364","Apiales","Apiaceae","Galagania",0,0,4,0,0.268,0,4,0.067,0,1
"365","Apiales","Araliaceae","Gamblea",0,1,4,1,0,0,0,0,0,0
"366","Apiales","Apiaceae","Geocaryum",0,0,8,0,0.406,0,8,0.05075,0,1
"367","Apiales","Apiaceae","Gingidia",0,1,10,1,0,0,0,0,0,0
"368","Apiales","Apiaceae","Glaucosciadium",0,0,2,0,0.14,0,2,0.07,0,1
"369","Apiales","Apiaceae","Glehnia",0,0,1,0,0.064,0,1,0.064,0,1
"370","Apiales","Apiaceae","Glia",0,1,3,1,0,0,0,0,0,0
"371","Apiales","Apiaceae","Glochidotheca",0,0,1,0,0.064,0,1,0.064,0,1
"372","Apiales","Apiaceae","Gongylosciadium",0,0,1,0,0.052,0,1,0.052,0,1
"373","Apiales","Apiaceae","Gongylotaxis",0,0,1,0,0.048,0,1,0.048,0,1
"374","Apiales","Apiaceae","Grafia",0,0,1,0,0.048,0,1,0.048,0,1
"375","Apiales","Apiaceae","Grammosciadium",0,0,8,0,0.37,0,8,0.04625,0,1
"376","Apiales","Apiaceae","Guillonea",0,0,1,0,0.052,0,1,0.052,0,1
"377","Apiales","Apiaceae","Gymnophyton",0,1,6,1,0,0,0,0,0,0
"378","Apiales","Apiaceae","Hacquetia",0,0,1,0,0.05,0,1,0.05,0,1
"379","Apiales","Apiaceae","Halosciastrum",0,0,1,0,0.064,0,1,0.064,0,1
"380","Apiales","Apiaceae","Hansenia",0,0,1,0,0.062,0,1,0.062,0,1
"381","Apiales","Apiaceae","Haplosciadium",0,0,1,0,0.05,0,1,0.05,0,1
"382","Apiales","Apiaceae","Haplosphaera",0,0,2,0,0.11,0,2,0.055,0,1
"383","Apiales","Apiaceae","Harbouria",0,0,1,0,0.066,0,1,0.066,0,1
"384","Apiales","Araliaceae","Harmsiopanax",0,0,3,0,0.182,0,3,0.0606666666666667,0,1
"385","Apiales","Apiaceae","Harrysmithia",0,0,2,0,0.122,0,2,0.061,0,1
"386","Apiales","Araliaceae","Hedera",5,0,17,5,17,17,17,1,1,1
"387","Apiales","Apiaceae","Heptaptera",0,0,4,0,0.198,0,4,0.0495,0,1
"388","Apiales","Apiaceae","Heracleum",0,1,52,1,0,0,0,0,0,0
"389","Apiales","Apiaceae","Hermas",0,6,7,6,0,0,0,0,0,0
"390","Apiales","Apiaceae","Heteromorpha",0,4,9,4,0,0,0,0,0,0
"391","Apiales","Araliaceae","Heteropanax",0,0,8,0,0.536,0,7.52499999999998,0.067,0,0.940624999999997
"392","Apiales","Apiaceae","Heteroptilis",0,0,1,0,0.06,0,1,0.06,0,1
"393","Apiales","Apiaceae","Hladnikia",0,0,1,0,0.056,0,1,0.056,0,1
"394","Apiales","Apiaceae","Hohenackeria",0,0,2,0,0.084,0,2,0.042,0,1
"395","Apiales","Apiaceae","Homalocarpus",0,0,6,0,0.424,0,6,0.0706666666666667,0,1
"396","Apiales","Apiaceae","Huanaca",0,0,4,0,0.212,0,3.52499999999998,0.053,0,0.881249999999994
"397","Apiales","Apiaceae","Hyalolaena",0,0,4,0,0.218,0,4,0.0545,0,1
"398","Apiales","Araliaceae","Hydrocotyle",0,31,99,31,0,0,0,0,0,0
"399","Apiales","Apiaceae","Hymenidium",0,0,2,0,0.112,0,2,0.056,0,1
"400","Apiales","Apiaceae","Hymenolyma",0,0,1,0,0.05,0,1,0.05,0,1
"401","Apiales","Apiaceae","Indoschulzia",0,0,2,0,0.116,0,2,0.058,0,1
"402","Apiales","Apiaceae","Itasina",0,1,1,1,0,0,0,0,0,0
"403","Apiales","Apiaceae","Johrenia",0,0,4,0,0.29,0,4,0.0725,0,1
"404","Apiales","Apiaceae","Kadenia",0,0,1,0,0.056,0,1,0.056,0,1
"405","Apiales","Apiaceae","Kafirnigania",0,0,1,0,0.06,0,1,0.06,0,1
"406","Apiales","Apiaceae","Kalakia",0,0,1,0,0.064,0,1,0.064,0,1
"407","Apiales","Araliaceae","Kalopanax",0,1,2,1,0,0,0,0,0,0
"408","Apiales","Apiaceae","Kamelinia",0,0,1,0,0.062,0,1,0.062,0,1
"409","Apiales","Apiaceae","Karnataka",0,0,1,0,0.048,0,1,0.048,0,1
"410","Apiales","Apiaceae","Keramocarpus",0,0,1,0,0.046,0,1,0.046,0,1
"411","Apiales","Apiaceae","Klotzschia",0,0,3,0,0.174,0,3,0.058,0,1
"412","Apiales","Apiaceae","Korovinia",0,0,1,0,0.068,0,1,0.068,0,1
"413","Apiales","Apiaceae","Korshinskia",0,0,1,0,0.058,0,1,0.058,0,1
"414","Apiales","Apiaceae","Korshinskya",0,0,1,0,0.068,0,1,0.068,0,1
"415","Apiales","Apiaceae","Krasnovia",0,0,1,0,0.064,0,1,0.064,0,1
"416","Apiales","Apiaceae","Krubera",0,0,1,0,0.054,0,1,0.054,0,1
"417","Apiales","Apiaceae","Kundmannia",0,0,1,0,0.054,0,1,0.054,0,1
"418","Apiales","Apiaceae","Ladyginia",0,0,2,0,0.118,0,2,0.059,0,1
"419","Apiales","Apiaceae","Lagoecia",0,0,1,0,0.054,0,1,0.054,0,1
"420","Apiales","Apiaceae","Laretia",0,0,1,0,0.064,0,1,0.064,0,1
"421","Apiales","Apiaceae","Laser",0,0,1,0,0.058,0,1,0.058,0,1
"422","Apiales","Apiaceae","Laserpitium",0,0,14,0,0.71,0,11.525,0.0507142857142857,0,0.823214285714284
"423","Apiales","Apiaceae","Lecokia",0,0,1,0,0.068,0,1,0.068,0,1
"424","Apiales","Apiaceae","Lefebvrea",0,1,10,1,0,0,0,0,0,0
"425","Apiales","Apiaceae","Leiotulus",0,0,6,0,0.364,0,6,0.0606666666666667,0,1
"426","Apiales","Apiaceae","Leptotaenia",0,0,3,0,0.17,0,3,0.0566666666666667,0,1
"427","Apiales","Apiaceae","Lereschia",0,0,1,0,0.058,0,1,0.058,0,1
"428","Apiales","Apiaceae","Leutea",0,0,1,0,0.052,0,1,0.052,0,1
"429","Apiales","Apiaceae","Levisticum",0,0,1,0,0.058,0,1,0.058,0,1
"430","Apiales","Apiaceae","Libanotis",0,0,16,0,0.816,0,14.05,0.051,0,0.878124999999997
"431","Apiales","Apiaceae","Lichtensteinia",0,5,6,5,0,0,0,0,0,0
"432","Apiales","Apiaceae","Ligusticopsis",0,0,2,0,0.106,0,2,0.053,0,1
"433","Apiales","Apiaceae","Ligusticum",0,0,58,0,3.764,0,58,0.0648965517241379,0,1
"434","Apiales","Apiaceae","Lilaeopsis",0,4,9,4,0,0,0,0,0,0
"435","Apiales","Apiaceae","Limnosciadium",0,0,2,0,0.088,0,2,0.044,0,1
"436","Apiales","Apiaceae","Lipskya",0,0,1,0,0.06,0,1,0.06,0,1
"437","Apiales","Apiaceae","Lisaea",0,0,2,0,0.104,0,2,0.052,0,1
"438","Apiales","Apiaceae","Lithosciadium",0,0,1,0,0.062,0,1,0.062,0,1
"439","Apiales","Apiaceae","Lomatium",0,0,87,0,3.836,0,79.1499999999999,0.0440919540229885,0,0.909770114942527
"440","Apiales","Apiaceae","Lomatocarpa",0,0,4,0,0.214,0,4,0.0535,0,1
"441","Apiales","Apiaceae","Lomatopodium",0,0,1,0,0.062,0,1,0.062,0,1
"442","Apiales","Apiaceae","Mackinlaya",0,2,5,2,0,0,0,0,0,0
"443","Apiales","Araliaceae","Macropanax",0,0,17,0,1.188,0,15.525,0.0698823529411765,0,0.913235294117646
"444","Apiales","Apiaceae","Magydaris",0,0,2,0,0.098,0,2,0.049,0,1
"445","Apiales","Apiaceae","Malabaila",0,0,4,0,0.214,0,4,0.0535,0,1
"446","Apiales","Apiaceae","Mandenovia",0,0,1,0,0.046,0,1,0.046,0,1
"447","Apiales","Apiaceae","Margotia",0,0,1,0,0.068,0,1,0.068,0,1
"448","Apiales","Pittosporaceae","Marianthus",0,0,6,0,0.236,0,4,0.0393333333333333,0,0.666666666666667
"449","Apiales","Apiaceae","Marlothiella",0,1,1,1,0,0,0,0,0,0
"450","Apiales","Apiaceae","Mediasia",0,0,1,0,0.056,0,1,0.056,0,1
"451","Apiales","Apiaceae","Meeboldia",0,0,2,0,0.118,0,2,0.059,0,1
"452","Apiales","Torricelliaceae","Melanophylla",0,2,7,2,0,0,0,0,0,0
"453","Apiales","Apiaceae","Melanosciadium",0,0,3,0,0.186,0,3,0.062,0,1
"454","Apiales","Apiaceae","Melanoselinum",0,0,1,0,0.068,0,1,0.068,0,1
"455","Apiales","Araliaceae","Merrilliopanax",0,1,3,1,0,0,0,0,0,0
"456","Apiales","Araliaceae","Meryta",0,1,28,1,0,0,0,0,0,0
"457","Apiales","Araliaceae","Metapanax",0,1,2,1,0,0,0,0,0,0
"458","Apiales","Apiaceae","Meum",0,0,1,0,0.06,0,1,0.06,0,1
"459","Apiales","Apiaceae","Micropleura",0,0,2,0,0.092,0,2,0.046,0,1
"460","Apiales","Apiaceae","Molopospermum",0,0,1,0,0.044,0,1,0.044,0,1
"461","Apiales","Apiaceae","Monizia",0,0,1,0,0.066,0,1,0.066,0,1
"462","Apiales","Araliaceae","Motherwellia",1,0,1,1,1,1,1,1,1,1
"463","Apiales","Apiaceae","Mulinum",0,1,13,1,0,0,0,0,0,0
"464","Apiales","Apiaceae","Museniopsis",0,0,1,0,0.054,0,1,0.054,0,1
"465","Apiales","Apiaceae","Musineon",0,0,4,0,0.268,0,4,0.067,0,1
"466","Apiales","Apiaceae","Mutellina",0,0,1,0,0.044,0,1,0.044,0,1
"467","Apiales","Myodocarpaceae","Myodocarpus",0,0,8,0,0.398,0,8,0.04975,0,1
"468","Apiales","Apiaceae","Myrrhidendron",0,1,5,1,0,0,0,0,0,0
"469","Apiales","Apiaceae","Myrrhis",0,0,2,0,0.1,0,2,0.05,0,1
"470","Apiales","Apiaceae","Myrrhoides",0,0,1,0,0.056,0,1,0.056,0,1
"471","Apiales","Apiaceae","Nanobubon",0,2,2,2,0,0,0,0,0,0
"472","Apiales","Apiaceae","Naufraga",0,0,1,0,0.062,0,1,0.062,0,1
"473","Apiales","Apiaceae","Neogoezia",0,0,5,0,0.256,0,5,0.0512,0,1
"474","Apiales","Apiaceae","Neonelsonia",0,1,1,1,0,0,0,0,0,0
"475","Apiales","Araliaceae","Neopanax",0,3,5,3,0,0,0,0,0,0
"476","Apiales","Apiaceae","Neoparrya",0,0,2,0,0.1,0,2,0.05,0,1
"477","Apiales","Apiaceae","Neopaulia",0,0,1,0,0.056,0,1,0.056,0,1
"478","Apiales","Apiaceae","Niphogeton",0,10,18,10,0,0,0,0,0,0
"479","Apiales","Apiaceae","Nothosmyrnium",0,0,2,0,0.084,0,2,0.042,0,1
"480","Apiales","Apiaceae","Notiosciadium",0,0,1,0,0.068,0,1,0.068,0,1
"481","Apiales","Apiaceae","Notobubon",0,11,12,11,0,0,0,0,0,0
"482","Apiales","Apiaceae","Notopterygium",0,0,6,0,0.344,0,6,0.0573333333333333,0,1
"483","Apiales","Apiaceae","Ochotia",0,0,1,0,0.05,0,1,0.05,0,1
"484","Apiales","Apiaceae","Oedibasis",0,0,3,0,0.152,0,3,0.0506666666666667,0,1
"485","Apiales","Apiaceae","Oenanthe",0,1,28,1,0,0,0,0,0,0
"486","Apiales","Apiaceae","Oligocladus",0,0,1,0,0.062,0,1,0.062,0,1
"487","Apiales","Apiaceae","Olymposciadium",0,0,1,0,0.064,0,1,0.064,0,1
"488","Apiales","Araliaceae","Oplopanax",0,1,3,1,0,0,0,0,0,0
"489","Apiales","Apiaceae","Opopanax",0,0,3,0,0.19,0,3,0.0633333333333333,0,1
"490","Apiales","Apiaceae","Oreocomopsis",0,0,1,0,0.044,0,1,0.044,0,1
"491","Apiales","Apiaceae","Oreomyrrhis",0,2,4,2,0,0,0,0,0,0
"492","Apiales","Apiaceae","Oreonana",0,0,3,0,0.19,0,3,0.0633333333333333,0,1
"493","Apiales","Araliaceae","Oreopanax",1,4,152,5,32,32,32,0.210526315789474,0.210526315789474,0.210526315789474
"494","Apiales","Apiaceae","Oreoschimperella",0,0,2,0,0.12,0,2,0.06,0,1
"495","Apiales","Apiaceae","Oreoxis",0,0,3,0,0.132,0,3,0.044,0,1
"496","Apiales","Apiaceae","Orlaya",0,0,4,0,0.254,0,4,0.0635,0,1
"497","Apiales","Apiaceae","Ormosolenia",0,0,1,0,0.054,0,1,0.054,0,1
"498","Apiales","Apiaceae","Orogenia",0,0,3,0,0.16,0,3,0.0533333333333333,0,1
"499","Apiales","Apiaceae","Oschatzia",0,0,1,0,0.04,0,1,0.04,0,1
"500","Apiales","Apiaceae","Osmorhiza",0,1,15,1,0,0,0,0,0,0
"501","Apiales","Araliaceae","Osmoxylon",0,0,60,0,3.538,0,59.05,0.0589666666666667,0,0.984166666666666
"502","Apiales","Apiaceae","Ostericum",0,0,2,0,0.086,0,2,0.043,0,1
"503","Apiales","Apiaceae","Ottoa",0,1,1,1,0,0,0,0,0,0
"504","Apiales","Apiaceae","Oxypolis",0,0,9,0,0.48,0,9,0.0533333333333333,0,1
"505","Apiales","Apiaceae","Pachyctenium",0,0,1,0,0.064,0,1,0.064,0,1
"506","Apiales","Apiaceae","Pachypleurum",0,0,5,0,0.284,0,5,0.0568,0,1
"507","Apiales","Apiaceae","Palimbia",0,0,2,0,0.108,0,2,0.054,0,1
"508","Apiales","Araliaceae","Panax",0,0,12,0,0.646,0,9.52499999999998,0.0538333333333333,0,0.793749999999998
"509","Apiales","Apiaceae","Paraselinum",0,1,1,1,0,0,0,0,0,0
"510","Apiales","Apiaceae","Parasilaus",0,0,1,0,0.08,0,1,0.08,0,1
"511","Apiales","Apiaceae","Pastinaca",0,1,5,1,0,0,0,0,0,0
"512","Apiales","Apiaceae","Paulia",0,0,1,0,0.046,0,1,0.046,0,1
"513","Apiales","Araliaceae","Pentapanax",0,0,1,0,0.06,0,1,0.06,0,1
"514","Apiales","Apiaceae","Pentapeltis",0,1,1,1,0,0,0,0,0,0
"515","Apiales","Apiaceae","Perideridia",0,0,15,0,0.752,0,15,0.0501333333333333,0,1
"516","Apiales","Apiaceae","Perissocoeleum",0,0,3,0,0.166,0,3,0.0553333333333333,0,1
"517","Apiales","Apiaceae","Petroselinum",0,1,2,1,0,0,0,0,0,0
"518","Apiales","Apiaceae","Peucedanum",0,0,114,0,4.036,0,75.525,0.0354035087719298,0,0.6625
"519","Apiales","Apiaceae","Phellolophium",0,1,1,1,0,0,0,0,0,0
"520","Apiales","Apiaceae","Phellopterus",0,0,1,0,0.054,0,1,0.054,0,1
"521","Apiales","Apiaceae","Phlojodicarpus",0,0,4,0,0.242,0,4,0.0605,0,1
"522","Apiales","Apiaceae","Phlyctidocarpa",0,1,1,1,0,0,0,0,0,0
"523","Apiales","Apiaceae","Physospermopsis",0,0,9,0,0.458,0,9,0.0508888888888889,0,1
"524","Apiales","Apiaceae","Physospermum",0,0,2,0,0.088,0,2,0.044,0,1
"525","Apiales","Apiaceae","Physotrichia",0,0,4,0,0.28,0,4,0.07,0,1
"526","Apiales","Apiaceae","Pilopleura",0,0,2,0,0.128,0,2,0.064,0,1
"527","Apiales","Apiaceae","Pimpinella",0,8,106,8,0,0,0,0,0,0
"528","Apiales","Apiaceae","Pinda",0,0,1,0,0.052,0,1,0.052,0,1
"529","Apiales","Pittosporaceae","Pittosporum",0,10,110,10,0,0,0,0,0,0
"530","Apiales","Apiaceae","Platysace",0,0,2,0,0.134,0,2,0.067,0,1
"531","Apiales","Apiaceae","Pleiotaenia",0,0,1,0,0.056,0,1,0.056,0,1
"532","Apiales","Apiaceae","Pleurospermopsis",0,0,1,0,0.052,0,1,0.052,0,1
"533","Apiales","Apiaceae","Pleurospermum",0,0,41,0,1.724,0,32.05,0.0420487804878049,0,0.78170731707317
"534","Apiales","Apiaceae","Podistera",0,0,4,0,0.162,0,3,0.0405,0,0.75
"535","Apiales","Apiaceae","Polemannia",0,2,4,2,0,0,0,0,0,0
"536","Apiales","Apiaceae","Polemanniopsis",0,1,1,1,0,0,0,0,0,0
"537","Apiales","Araliaceae","Polyscias",0,18,176,18,0,0,0,0,0,0
"538","Apiales","Apiaceae","Polytaenia",0,0,2,0,0.104,0,2,0.052,0,1
"539","Apiales","Apiaceae","Portenschlagiella",0,0,1,0,0.052,0,1,0.052,0,1
"540","Apiales","Apiaceae","Postiella",0,0,1,0,0.06,0,1,0.06,0,1
"541","Apiales","Apiaceae","Pozoa",0,0,2,0,0.15,0,2,0.075,0,1
"542","Apiales","Apiaceae","Prangos",0,0,19,0,1.096,0,19,0.0576842105263158,0,1
"543","Apiales","Apiaceae","Prionosciadium",0,0,11,0,0.658,0,10,0.0598181818181818,0,0.909090909090909
"544","Apiales","Apiaceae","Psammogeton",0,0,3,0,0.216,0,3,0.072,0,1
"545","Apiales","Apiaceae","Pseudocannaboides",0,1,1,1,0,0,0,0,0,0
"546","Apiales","Apiaceae","Pseudocarum",0,0,2,0,0.104,0,2,0.052,0,1
"547","Apiales","Apiaceae","Pseudocymopterus",0,0,2,0,0.106,0,2,0.053,0,1
"548","Apiales","Araliaceae","Pseudopanax",0,2,7,2,0,0,0,0,0,0
"549","Apiales","Apiaceae","Pseudopteryxia",0,0,1,0,0.036,0,1,0.036,0,1
"550","Apiales","Apiaceae","Pseudoreoxis",0,0,1,0,0.056,0,1,0.056,0,1
"551","Apiales","Apiaceae","Pseudorlaya",0,0,2,0,0.088,0,2,0.044,0,1
"552","Apiales","Apiaceae","Pseudoselinum",0,0,1,0,0.052,0,1,0.052,0,1
"553","Apiales","Apiaceae","Pseudotaenidia",0,0,1,0,0.056,0,1,0.056,0,1
"554","Apiales","Apiaceae","Pseudotrachydium",0,0,1,0,0.068,0,1,0.068,0,1
"555","Apiales","Apiaceae","Pternopetalum",0,0,26,0,1.632,0,26,0.0627692307692308,0,1
"556","Apiales","Apiaceae","Pterygopleurum",0,0,1,0,0.042,0,1,0.042,0,1
"557","Apiales","Apiaceae","Pteryxia",0,0,3,0,0.126,0,2.52499999999998,0.042,0,0.841666666666659
"558","Apiales","Apiaceae","Ptilimnium",0,0,7,0,0.402,0,6.52499999999998,0.0574285714285714,0,0.932142857142854
"559","Apiales","Apiaceae","Ptychotis",0,0,1,0,0.054,0,1,0.054,0,1
"560","Apiales","Apiaceae","Pycnocycla",0,0,1,0,0.07,0,1,0.07,0,1
"561","Apiales","Araliaceae","Raukaua",0,3,8,3,0,0,0,0,0,0
"562","Apiales","Apiaceae","Rhodosciadium",0,0,9,0,0.562,0,9,0.0624444444444444,0,1
"563","Apiales","Apiaceae","Rhysopterus",0,0,1,0,0.082,0,1,0.082,0,1
"564","Apiales","Apiaceae","Rhyticarpus",0,0,3,0,0.18,0,3,0.06,0,1
"565","Apiales","Pittosporaceae","Rhytidosporum",0,1,1,1,0,0,0,0,0,0
"566","Apiales","Apiaceae","Ridolfia",0,1,1,1,0,0,0,0,0,0
"567","Apiales","Apiaceae","Rouya",0,0,1,0,0.058,0,1,0.058,0,1
"568","Apiales","Apiaceae","Sajania",0,0,1,0,0.056,0,1,0.056,0,1
"569","Apiales","Apiaceae","Sanicula",0,2,44,2,0,0,0,0,0,0
"570","Apiales","Apiaceae","Saposhnikovia",0,0,1,0,0.042,0,1,0.042,0,1
"571","Apiales","Apiaceae","Scaligeria",0,0,3,0,0.22,0,3,0.0733333333333333,0,1
"572","Apiales","Apiaceae","Scandia",1,0,1,1,1,1,1,1,1,1
"573","Apiales","Apiaceae","Scandix",0,1,4,1,0,0,0,0,0,0
"574","Apiales","Araliaceae","Schefflera",12,27,591,39,190,190,190,0.321489001692047,0.321489001692047,0.321489001692047
"575","Apiales","Apiaceae","Schrenkia",0,0,1,0,0.032,0,1,0.032,0,1
"576","Apiales","Apiaceae","Schtschurowskia",0,0,1,0,0.038,0,1,0.038,0,1
"577","Apiales","Apiaceae","Schulzia",0,0,4,0,0.3,0,4,0.075,0,1
"578","Apiales","Apiaceae","Sclerosciadium",0,0,1,0,0.052,0,1,0.052,0,1
"579","Apiales","Apiaceae","Sclerotiaria",0,0,1,0,0.06,0,1,0.06,0,1
"580","Apiales","Apiaceae","Scrithacola",0,0,1,0,0.048,0,1,0.048,0,1
"581","Apiales","Araliaceae","Seemannaralia",0,0,1,0,0.066,0,1,0.066,0,1
"582","Apiales","Apiaceae","Selinum",0,0,8,0,0.462,0,8,0.05775,0,1
"583","Apiales","Apiaceae","Semenovia",0,0,8,0,0.402,0,8,0.05025,0,1
"584","Apiales","Apiaceae","Seseli",0,0,77,0,3.13,0,71.525,0.0406493506493507,0,0.928896103896104
"585","Apiales","Apiaceae","Seselopsis",0,0,1,0,0.058,0,1,0.058,0,1
"586","Apiales","Apiaceae","Shoshonea",0,0,1,0,0.056,0,1,0.056,0,1
"587","Apiales","Apiaceae","Silaum",0,0,1,0,0.044,0,1,0.044,0,1
"588","Apiales","Apiaceae","Sinocarum",0,0,9,0,0.502,0,9,0.0557777777777778,0,1
"589","Apiales","Apiaceae","Sinolimprichtia",0,0,1,0,0.05,0,1,0.05,0,1
"590","Apiales","Araliaceae","Sinopanax",0,0,1,0,0.058,0,1,0.058,0,1
"591","Apiales","Apiaceae","Sison",0,0,1,0,0.066,0,1,0.066,0,1
"592","Apiales","Apiaceae","Sium",0,0,9,0,0.58,0,9,0.0644444444444444,0,1
"593","Apiales","Apiaceae","Smyrniopsis",0,0,1,0,0.062,0,1,0.062,0,1
"594","Apiales","Apiaceae","Smyrnium",0,0,5,0,0.276,0,5,0.0552,0,1
"595","Apiales","Apiaceae","Sonderina",0,0,3,0,0.218,0,3,0.0726666666666667,0,1
"596","Apiales","Apiaceae","Soranthus",0,0,1,0,0.074,0,1,0.074,0,1
"597","Apiales","Apiaceae","Spananthe",0,1,1,1,0,0,0,0,0,0
"598","Apiales","Apiaceae","Spermolepis",0,0,6,0,0.348,0,6,0.058,0,1
"599","Apiales","Apiaceae","Sphaenolobium",0,0,3,0,0.184,0,3,0.0613333333333333,0,1
"600","Apiales","Apiaceae","Sphaerosciadium",0,0,1,0,0.058,0,1,0.058,0,1
"601","Apiales","Apiaceae","Sphallerocarpus",0,0,1,0,0.054,0,1,0.054,0,1
"602","Apiales","Apiaceae","Sphenosciadium",0,0,1,0,0.064,0,1,0.064,0,1
"603","Apiales","Apiaceae","Stefanoffia",0,0,1,0,0.07,0,1,0.07,0,1
"604","Apiales","Apiaceae","Steganotaenia",0,0,3,0,0.126,0,2.52499999999998,0.042,0,0.841666666666659
"605","Apiales","Apiaceae","Stenocoelium",0,0,3,0,0.152,0,3,0.0506666666666667,0,1
"606","Apiales","Apiaceae","Stenosemis",0,2,2,2,0,0,0,0,0,0
"607","Apiales","Apiaceae","Stenotaenia",0,0,1,0,0.04,0,1,0.04,0,1
"608","Apiales","Apiaceae","Stewartiella",0,0,1,0,0.05,0,1,0.05,0,1
"609","Apiales","Araliaceae","Stilbocarpa",0,0,3,0,0.158,0,3,0.0526666666666667,0,1
"610","Apiales","Apiaceae","Stoibrax",0,0,1,0,0.06,0,1,0.06,0,1
"611","Apiales","Apiaceae","Synelcosciadium",0,0,1,0,0.052,0,1,0.052,0,1
"612","Apiales","Apiaceae","Taenidia",0,0,2,0,0.11,0,2,0.055,0,1
"613","Apiales","Apiaceae","Talassia",0,0,1,0,0.06,0,1,0.06,0,1
